Lou hires a team of interns and buys new vans to expand his business.,Lou menyewa tim magang dan membeli mobil van baru untuk mengembangkan bisnisnya.
"Some Turkish sources claim, he was a devout Muslim.","Beberapa sumber Turki mengklaim, dia adalah seorang Muslim yang taat."
"Bars that offer entertainment or live music are often referred to as music bars, live venues, or nightclubs.","Tema yang sering digunakan untuk lagu keroncong adalah tempat-tempat wisata atau tempat-tempat yang layak dikunjungi, misalnya Bengawan Solo (lagu)."
"Lokasinya berada di pusat kota Medan, Sumatera Utara.","Lembaga ini berpusat di Medan, Sumatera Utara."
"The Board, composed of scouting experts and team executives, makes a prediction as to the likely round in which a player would be drafted.","Dewan, yang terdiri dari pramuka ahli dan tim eksekutif, membuat prediksi kemungkinan putaran di mana pemain akan disusun."
"A new improved and updated edition of this popular book, featuring 90 additional pages, was published in 2005 by Professor Bryce.","Edisi baru buku ini, dengan tambahan 9 halaman, ditebitkan pada 2005."
"No. 73, January - February 1998.","No. 69/Tahun VII, Januari 2006."
The Indonesian Heritage Society is a non-profit organization which promotes interest in and knowledge of Indonesia's cultural heritage.,"Indonesian Heritage Society, atau Yayasan Warisan Indonesia, adalah sebuah organisasi sosial yang menawarkan kepada anggotanya kesempatan untuk mendalami lebih jauh mengenai kekayaan warisan budaya di Indonesia."
"Adults of E. crystallorophias are smaller than those of E. superba, reaching a length of 23–35 mm (0.91–1.38 in); they can be distinguished from young E. superba by the large size of the eyes, and by the long, sharply pointed rostrum.","Euphausia crystallorophias dewasa lebih kecil daripada Euphausia superba, dengan panjang mencapai 23–35 milimeter (0,91–1,4 in); spesies ini dapat dibedakan dari E. superba muda melalui ukuran matanya yang besar dan rostrumnya yang panjang dan berbentuk tajam."
"Indonesia finds it necessary for the UN Security Council to make a formal meeting and issue a resolution to force Israel halt its aggression.""","Indonesia merasa perlu untuk Dewan Keamanan PBB untuk membuat pertemuan formal dan mengeluarkan resolusi untuk memaksa Israel menghentikan agresinya."""
"Others recovered, but Al-Ma'mun died.",Al-Amin terbunuh dan Al-Ma'mun menjadi khalifah.
"Upon its release, Aku Cinta Dia sold hundreds of thousands of copies in the first week and was eventually certified gold.","Setelah dirilis, Aku Cinta Dia terjualan ratusan ribu keping pada minggu pertama dan akhirnya diberi sertifikasi emas."
Anti-tank armament comprises twelve laser-guided Vikhr anti-tank missiles (transl.,Persenjataan utama adalah dua belas rudal anti -tank (transl.
Disputes between governments in relation to the design and implementation of trade measures: A key role of the WTO in international commercial law is the dispute settlement mechanism for trade disputes.,Perjanjian tentang Subsidi dan Tindakan Imbalan (bahasa Inggris: Agreement on Subsidies and Countervailing Measures) adalah sebuah perjanjian dagang internasional yang berada di bawah naungan Organisasi Perdagangan Dunia (WTO).
Chansa won the African Cup of Nations with Zambia on 12 February 2012.,Chansa memenangkan Piala Afrika bersama Zambia pada tanggal 12 Februari 2012.
"For plays the subject matter of which concerned mental illness he sometimes collaborated with psychologist Alfred Binet, the developer of IQ testing.","Dia adalah penemu konsep intelligence quotient, atau IQ, kemudian digunakan oleh Lewis Terman dan peneliti lain dalam pengembangan pertama tes IQ , berdasarkan karya Alfred Binet."
"He is also known for his portrayal of Andrew Lockhart in seasons 3 and 4 of Showtime's Homeland, for which he has been nominated for two Screen Actors Guild Awards as a member of the ensemble.","Dia juga dikenal melalui perannya sebagai Andrew Lockhart dalam program televisi Showtime, Homeland, di mana dia dinominasikan dalam dua kategori Screen Actors Guild Awards."
"In Guevara's case many people of Irish descent will add ""Lynch"" to emphasize his Irish relations.","Untuk Guevara, banyak orang berdarah Irlandia yang menambahkan nama belakang ""Lynch"" untuk menegaskan bahwa ia memiliki ikatan dengan Irlandia."
"It was inscribed by UNESCO as a World Heritage Site on December 4, 1999.",Taman ini terdaftar sebagai Situs Warisan Dunia UNESCO pada tanggal 4 Desember 1999.
"Rihanna was also influenced by Janet Jackson, Aaliyah, Beyoncé, and Destiny's Child.","Rihanna juga dipengaruhi oleh Janet Jackson, Aaliyah, Beyoncé, dan Destiny's Child."
"Battlefield 1942 was one of the first mainstream games to represent a dramatic shift in FPS game play mentality not only favoring individualism, but simultaneously encouraging teamwork and coordination.","Battlefield 1942 adalah salah satu game mainstream pertama untuk mewakili pergeseran dramatis dalam mentalitas bermain game FPS tidak hanya mendukung individualisme, tetapi sekaligus mendorong kerja tim dan koordinasi."
"Although modern biology is a relatively recent development, sciences related to and included within it have been studied since ancient times.","Di dalam buku tersebut tertulis: Walaupun biologi modern merupakan perkembangan yang relatif baru, ilmu yang terkait sudah dipelajari dari masa lampau."
What color is your hair?,Apa warna rambutmu?
"It also maintains good relations with the Communist Party of China, the Communist Party of Cuba, and the Workers' Party of Korea.","Ia juga memutus hubungan dengan Uni Soviet, memberangus serikat pekerja, dan menindas kelompok-kelompok sosialis di Kuba."
They usually form in the low level of the troposphere except during conditions of very low relative humidity when the clouds bases can rise into the middle altitude range.,Cumulus biasanya bentuk pada rentang ketinggian rendah tetapi dasar akan naik ke bagian bawah kisaran menengah saat kondisi kelembaban relatif sangat rendah.
"A special tax was levied against some foreigners, possibly those who had taken up semi-permanent residence in Java and conducted some type of enterprise other than foreign trade.",Pajak khusus dikenakan pada orang asing terutama yang menetap semi-permanen di Jawa dan melakukan pekerjaan selain perdagangan internasional.
Muls are a mixed-breed offspring of humans and dwarves in the Dark Sun campaign setting.,Manusia hanya boneka atau wayang dalam pergelaran semalam suntuk.
"Surely nothing like it had ever been seen in a cartoon"".",Karena seni tidak pernah cukup puas dengan sebuah perspektif atau pandangan (dibaca: pada sebuah kebenaran).
"On February 26, 2007, Dell announced that it had commenced a program to sell and distribute a range of computers with pre-installed Linux distributions as an alternative to Microsoft Windows.","Pada tanggal 26 Februari 2007, Dell mengumumkan pihaknya telah memulai program untuk menjual dan mendistribusikan komputer-komputer yang telah diinstall dengan Linux terlebih dahulu."
"Lepidus and Junia Secunda had at least one child, Marcus Aemilius Lepidus the Younger.",Lepidus dan Junia Secunda paling tidak memiliki seorang anak Marcus Aemilius Lepidus the Younger.
The former Bouquet editing department became the Cookie editing department.,"Pada saat itu, Departemen pengeditan Bouquet sebelumnya adalah departemen pengeditan Cookie."
It means that UII will engender graduates expected by the nation who will maintain and spread knowledge through Islamic education.,Guci melambangkan wadah untuk menyimpan ilmu pengetahuan yang harus dikembangkan dan disampaikan kepada putra-putri Indonesia.
"At the fourth Board meeting in June 2013, Hela Cheikhrouhou, a Tunisian national, was selected to become the Fund's first Executive Director.","Di pertemuan Dewan keempat di Incheon, Korea Selatan, pada bulan Juni 2013, Hela Cheikhrouhou, seorang warga negara Tunisia, terpilih menjadi Direktur Eksekutif pertama Dana Iklim Hijau."
"Little of the medieval Mosque remains, after the Anglo-Afghan wars much of the mosque was left destroyed.","Pada separuh abad pertengahan masjid tetap berdiri kokoh, meskipun setelah Perang Anglo-Afgan masjid dibiarkan hancur."
1226 – 4 October 1250) was Margrave of Baden and titular margrave of Verona from 1243 until his death.,Hermann VI (sekitar 1226 – 4 Oktober 1250) merupakan seorang Markgraf dari Baden dan bergelar Verona dari tahun 1243 sampai kematiannya.
"There, they ""took the cross"", and elected Theobald their leader, but he died in 1201 and was replaced by Boniface I, Marquess of Montferrat.","Di situ, mereka mengambil salib, dan memilih Thibaut sebagai pemimpin mereka, namun ia meninggal pada tahun berikutnya dan digantikan oleh Bonifacius I dari Montferrat."
Warrior Princess: A U.S. Navy SEAL's Journey to Coming out Transgender.,Ia kemudian membuat buku otobiografi berjudul Warrior Princess: A U.S. Navy SEAL's Journey to Coming out Transgender.
"The free electrons also prevent transmission of visible light, making metals opaque, shiny and lustrous.","Elektron bebas juga mencegah transmisi sinar tampak, membuat logam menjadi opak, mengkilat, dan berkilau."
False reports reached the German princes that the hostilities against the Huguenots in France had ceased and no embassy was sent to the court of France.,Laporan-laporan palsu sampai ke tangan para pangeran Jerman bahwa permusuhan terhadap kaum Huguenot di Prancis sudah dihentikan dan tidak ada duta yang dikirimkan ke istana Prancis.
In the final Dulko and Pennetta came from a set down to win.,Pada pertandingan babak final antara Goten dan Trunks yang telah ditunggu-tunggu akhirnya tiba.
The earliest known usage is in Desmond Bagley's 1978 novel Flyaway.,Penggunaan terawal yang diketahui dalam bahasa Inggris adalah dalam novel tahun 1978 Desmond Bagley Flyaway.
"The establishment of George as a popular and protective saint in the West that had captured the medieval imagination was codified by the official elevation of his feast to a festum duplex at a church council in 1416, on the date that had become associated with his martyrdom, 23 April.","Pembentukan Georgius sebagai santo yang populer dan protektif di Barat yang telah menangkap imajinasi abad pertengahan dikodifikasikan oleh kenaikan resmi pestanya ke sebuah dupleks festum di sebuah dewan gereja pada tahun 1416, pada tanggal yang berkaitan dengan kemartirannya, 23 April."
"Aerial combats also occurred over Tunisia, with each side claiming kills.","Pertempuran Selat Denmark pun terjadi, dengan kedua pihak saling menembak satu sama lain."
Herter married the wealthy heiress Mary Caroline Pratt (1895–1980) in 1917.,Herter menikahi pewaris kaya Mary Caroline Pratt (1895–1980) pada 1917.
"Brihaspati Dev Triguna (1920 - 2013) was a Vaidya or ayurvedic doctor and an expert in nadivigyan, the ayurvedic technique of pulse diagnosis.","Brihaspati Dev Triguna (1920 - 2013) adalah seorang Waidya atau dokter ayurwedik dan seorang pakar dalam nadivigyan, teknik ayurwedik dari diagnosis nadi."
This distinguishes XPDL from BPEL which focuses exclusively on the executable aspects of the process.,Dalam hal ini sistem GBHN diubah menjadi SPPN yang fokusnya oleh Presiden.
"This decision was taken on the grounds that with GE's dominance of the large jet engine market (led by the General Electric CF34 turbofan engine), its leasing services (GECAS), and Honeywell's portfolio of regional jet engines and avionics, the new company would be able to ""bundle"" products and stifle competition through the creation of a horizontal monopoly.","Dengan alasan bahwa dominasi GE di pasar mesin jet besar (dengan produknya seperti General Electric CF34) dan jasa pembiayaan (dengan GECAS), yang jika digabungkan dengan bisnis Honeywell di mesin jet kecil dan avionik, tentu akan menciptakan sebuah perusahaan yang memonopoli secara horizontal di bidang dirgantara."
The development continues until today.,Proses pembangunan terus berlanjut sampai sekarang.
"Bhatt is the grandson of Vijay Bhatt from (Gujarat, Palitana), one of the pioneers of the Indian film industry, and the son of cinematographer Pravin Bhatt.","Bhatt adalah cucu dari Vijay Bhatt asal (Gujarat, Palitana), salah satu pelopor industri film India, dan putra dari sinematografer Pravin Bhatt."
al-Būsīrī (Abū 'Abdallāh Muhammad ibn Sa'īd ul-Būsīrī Ash Shadhili) (1211–1294) was a Sanhaji BerberSufi poet belonging to the Shadhiliyya order being direct disciple of Sheikh Abul Abbas al-Mursi ash Shadhili.,Būsīrī (Abū 'Abdallāh Muhammad ibn Sa'īd ul-Būsīrī Ash Shadhili) (1211–1294) berkewarganegaraan Mesir merupakan seorang ulama yang menciptakan tentang qasidah Burdah yang digunakan untuk memuji Nabi Muhammad s.a.w..
